node,betweenness
3856,4.6624807779550456e-05
3857,6.910616986571325e-05
3859,0.0003853632113837932
3861,0.00020661716795940903
3862,8.591915433186065e-05
3864,0.0004854437023459974
3865,9.235612552747136e-05
3867,0.0007814098734683612
3870,0.00011181115040972763
3872,0.00031690073863764097
3875,0.0007459777096334173
3879,1.9214839389882735e-07
3881,0.0003848828403990461
3882,0.003049692841184933
3884,0.0012002165128102453
3885,9.051150094604262e-05
3886,0.0003762649849326837
3888,3.504786704714611e-05
3889,0.017900390656899634
3891,0.03004474559648722
3892,0.00526144575141647
3894,9.607419694941366e-09
3895,0.0034957845524604507
3896,0.0002086347260953467
3897,0.004854148800869125
3898,1.1884378162642471e-05
3899,0.0015010248234588594
3900,6.965379278832491e-06
3901,2.8630110690925275e-06
3902,0.00032634483219776833
3904,0.002385877784782654
3905,0.00017510483136000136
3906,0.00040267578167407753
3907,2.373032664650518e-06
3908,0.0006384226461485488
3910,0.0015199514402578938
3916,8.359415876568483e-05
3918,0.0001256938718689179
3921,0.0017825030056812516
3922,0.012924650352371333
3923,0.0005438279918321561
3928,0.0008767442991012643
3929,0.005839418512844447
3931,7.397713165104852e-06
3934,0.001342319857518123
3935,0.034456885839451175
3936,7.685935755953093e-08
3938,6.717507850703004e-05
3939,4.7354971676366e-05
3940,0.0008845743461526415
3941,4.352161121808439e-06
3942,0.00032561466830095283
3943,0.0008366717515536639
3945,0.0009763636339181113
3947,0.00030734135604117434
3948,0.0007154741521019785
3949,8.600562110911512e-05
3955,0.0171107664395921
3960,0.001572849893098241
3961,0.00014213216696696258
3962,0.0029247867777310002
3963,0.001671825530795527
3964,5.299452703729658e-05
3967,6.954811117168055e-05
3969,2.786151711532996e-07
3972,0.00020699185732751176
3974,3.325127956419207e-05
3976,0.003173244258461879
3977,0.00017297198418772438
3979,0.002990261342952026
3981,0.0020268389033630003
3985,0.00037629380719176854
3986,2.6535693197428054e-05
3987,0.00010336622849787417
3989,6.998044505795291e-05
3991,0.0007157623746928268
3995,0.00033807549164529177
3999,0.0003691458869387321
4001,4.311809959089685e-05
4009,0.0003163531157150293
4011,5.76445181696482e-07
4013,2.2942518231519985e-05
4015,0.0010525985091974712
4020,0.00010661353635476434
4021,1.7946659990150473e-05
4022,6.948085923381597e-05
4023,2.88222590848241e-08
4025,0.00015401654512960504
4026,9.457543947700281e-05
4028,0.0009703109595102983
4032,0.0070497324237540765
4034,0.0006681864323634771
4037,0.0010464113309139288
4038,0.0013372759621782786
4042,0.000207770058322802
4043,0.0012626551334076691
4047,0.002171468999450648
4048,0.0035195725236251254
4049,0.004686182282342466
4050,3.3280101823276895e-05
4051,0.009163124571148804
4052,0.00019977668513661078
4053,0.0013835452954291164
4054,0.00030284508362394175
4059,7.493787362054266e-07
4060,0.0018513689900545912
4061,1.9858536509443807e-05
4062,2.1731983349957373e-05
4063,0.00010975516259501018
4064,9.596851533276931e-05
4066,0.00016825474111750816
4067,0.006667011252786392
4068,0.00017447074166013522
4069,1.2105348815626123e-06
4070,1.9214839389882733e-08
4071,0.0007013320303110249
4072,0.000118632418393136
4074,0.00038448893619155353
4077,0.00031942749001741055
4082,0.0002113920555477949
4083,0.0003991882883248138
4087,0.000699333687014477
4088,0.0007436046769687669
4089,0.001065722244500761
4090,0.006157635467980296
4091,7.284345612704544e-05
4095,0.0002063481602079507
4098,2.430677182820166e-05
4100,0.0017363393540470583
4105,0.0017945218877196232
4106,1.1346362659725754e-05
4107,0.001299057646631802
4108,0.00011021631874036736
4111,9.814939960352101e-05
4112,0.00842048063614953
4113,9.783235475358794e-05
4115,0.0013080501914662672
4116,0.0007038107445923197
4117,0.0016711145817381013
4118,1.4814641169599589e-05
4120,0.0001239261066450487
4121,0.0001587626104589061
4122,4.040880723692339e-05
4125,1.835977903703295e-05
4126,0.007815155550850056
4127,0.0024823747081986454
4128,5.739472525757973e-05
4129,0.00019183134904889428
4130,3.842967877976547e-07
4136,0.0011105600722170525
4137,3.8429678779765466e-08
4138,0.00012546329379623932
4139,0.00205312480364836
4140,2.594003317634169e-05
4143,2.142454591971925e-06
4146,0.0003416302369324201
4147,0.00044495803575151445
4149,6.725193786458957e-08
4152,0.00012338809114213197
4153,0.00011695111994652126
4156,1.1048532649182573e-06
4158,5.20241776481075e-05
4159,0.0146062754512557
4161,9.319197104093126e-07
4165,0.0003322822175692421
4168,0.0001661315013649261
4170,0.0005590269297895533
4172,0.00016121250248111614
4173,0.0012963771765369134
4174,1.9214839389882733e-08
4175,3.1752522091781215e-05
4176,0.0003435036837729336
4177,0.000770764852446366
4179,0.008291520241584333
4180,0.007810121262929906
4181,0.00014559083805714147
4187,9.073247159902627e-05
4189,6.071889247202944e-06
4190,0.00133298144557464
4193,0.0003845369732900282
4195,3.351067989595549e-05
4199,0.0005264481696040072
4200,0.10063773091193051
4202,0.00024700676035694253
4204,0.0005060420101719517
4205,1.2825905292746725e-05
4206,8.646677725447231e-06
4208,0.014405922320937393
4210,0.00031666055314526746
4211,0.002214856106793003
4212,0.0006981519743919992
4213,1.9214839389882733e-08
4215,0.0026027556769762606
4216,0.0023777691225601236
4217,0.004490123668627798
4218,0.007337926192343232
4220,0.0003538796970434703
4227,3.8477715878240176e-05
4230,3.1704484993306513e-07
4235,9.607419694941366e-09
4236,0.00030184591197566786
4237,0.002728872275311756
4239,0.0007023119871199089
4241,0.0005243633595302049
4244,0.0016509293929590294
4246,2.6900775145835827e-07
4247,2.0703989442598646e-05
4249,0.00010265527944044851
4251,5.726022138185055e-06
4255,0.0005212985926475185
4257,2.3432496635961995e-05
4258,0.020123528359469678
4261,0.005944840729157039
4263,8.24028387235121e-05
4265,0.013169284080063624
4267,8.608248046667465e-06
4268,0.007731119450778403
4269,8.42570707246358e-06
4271,0.0003064574734292397
4274,5.9220134999618586e-05
4276,0.000234968663479181
4278,0.003990509022231761
4279,0.0004877494830727833
4280,0.014606698177722277
4282,0.005923185605164642
4283,0.00411770165157309
4284,0.0019075147507518287
4287,0.0009546892950863236
4288,0.0004048086288463545
4289,0.0023439221829748454
4290,0.0013421757462226988
4291,0.0014657752005981196
4293,4.333907024388051e-05
4294,0.015046045480371946
4295,0.01274301247561877
4296,1.959913617768039e-06
4297,5.668377620015406e-07
4298,0.0002485247326687433
4299,0.0013173597811506654
4303,1.0568161664435504e-07
4304,5.188006635268338e-07
4309,0.0002197985477808686
4311,0.0004759611791070903
4312,0.0011587220671477935
4315,2.3682289548030468e-05
4320,0.00020670363473666351
4321,0.01007819286741319
4328,0.0002685273804736112
4329,0.006581639721377143
4331,9.422957236798493e-05
4333,0.00016367200192302114
4335,8.149013385249267e-05
4343,0.0036076725622277376
4344,0.0026783084254572796
4346,0.0009289798399826605
4347,0.00013367763763541418
4350,6.982672634283385e-05
4352,0.00023839851231027508
4353,0.00029002878575089
4354,0.000242837140209338
4355,0.015382074591622216
4357,3.325127956419207e-05
4358,0.00021670495863909748
4361,0.00021512934180912708
4363,0.0028114672624291667
4364,0.0036955228079182815
4365,0.003901063944871857
4366,0.00012955605458628432
4369,0.022157976339231073
4370,1.1404007177895403e-05
4372,0.00020483979531584487
4373,0.00021238161977637384
4376,1.152890363392964e-07
4377,0.0053281596737781425
4378,0.00014491831867849558
4379,7.850222632736591e-05
4381,0.003522589253409337
4382,0.001224321528824853
4383,6.1103189259827095e-06
4385,0.00022940596747580996
4387,0.0005327602443435836
4388,6.976908182466421e-05
4389,0.015833901932455614
4392,0.00025548050452788083
4394,0.0031846290508003843
4397,7.049924572147975e-05
4400,0.0015007462082877062
4402,0.006325409838113057
4403,3.738247003301686e-05
4407,0.0006524398714834682
4408,2.2097065298365143e-07
4411,0.0002006413529091555
4412,0.0020930148102217567
4413,0.004610571889343277
4416,7.58986155900368e-07
4417,7.426535424189677e-06
4418,0.00012432001085254128
4422,8.51409533365704e-05
4424,0.01713471773689159
4428,0.006189042122963059
4430,0.002789937034892803
4432,0.000728674746762828
4436,0.0008688854297908022
4439,5.083285760593477e-05
4440,0.001020990098401114
4441,0.0015473710160672565
4442,0.0010936798358130405
4443,0.0018809406278756209
4448,0.00256270234426805
4453,7.493787362054266e-07
4455,8.20089345160195e-05
4456,3.2040744682629456e-05
4457,6.725193786458957e-08
4460,0.0012219388887405077
4461,7.820439631682273e-06
4462,2.017558135937687e-07
4463,0.00026219609089464486
4464,0.0001702338695746661
4466,0.001009662950580778
4467,5.860526013914233e-07
4470,0.00673033375599575
4471,3.981314721583703e-05
4472,0.00018492361428823142
4473,0.00032450981503603455
4474,4.803709847470684e-08
4479,0.001461288535600582
4480,0.00010768956736059778
4481,0.002556495951145118
4484,0.00013828919908898604
4485,0.0004211316349080599
4487,2.888951102268869e-05
4488,0.0001056047572867955
4489,9.752491732334982e-05
4492,0.0020786517177778193
4493,0.0006851243132856588
4495,0.0008314837449183956
4496,2.094417493497218e-06
4497,1.608282056933185e-05
4498,0.0007366681199490191
4499,0.000336893779022814
4501,0.0017079974659469812
4506,9.607419694941366e-09
4514,0.00012807651195326336
4515,0.0031627049190565285
4518,0.00021416859983963295
4519,0.0008579233639188742
4521,0.0019381528121589966
4523,0.0066167836626212385
4524,0.0022470505701907514
4525,8.983898156739672e-05
4527,3.8429678779765466e-08
4528,0.00010235744942990533
4529,0.0008682609475106311
4530,0.000364745688718449
4531,0.0006405362784814359
4532,0.00018659530531515124
4533,6.792445724323546e-05
4535,9.098226451109475e-06
4536,7.672485368380176e-05
4537,0.007626975021285239
4539,0.00039134863385374165
4540,0.001902028914106017
4542,4.647108906443139e-05
4543,0.0001046728375763862
4544,9.607419694941366e-09
4547,0.000307562326694158
4550,9.53152107935133e-05
4553,0.0003749583758541717
4558,9.367234202567832e-05
4559,0.00012550172347501907
4560,0.0002515030327741751
4561,0.00047947749471543877
4562,0.00011385753080475013
4563,0.0003734500109620659
4569,0.08180092427220433
4570,0.0010213647877692167
4571,0.00034034284269329794
4572,0.00028053665509228794
4573,0.003999809004496465
4574,0.0004343418369886043
4575,0.00010817954576503979
4578,0.00027494513682983204
4579,0.001002342096773233
4580,0.001014610771723673
4584,0.00018003343766350628
4585,0.07574066961025196
4587,7.503394781749208e-05
4590,1.1605762991489171e-05
4593,2.88222590848241e-07
4594,0.0038689463408316683
4595,0.0035542360938844737
4596,0.01586780651655906
4602,0.00014124828435502798
4604,0.002858975952820652
4605,0.0018249389784738075
4606,0.0007267436554041448
4607,0.0001915143041989612
4608,0.002056295252147691
4609,0.00532210699937033
4611,0.00012567465702952802
4613,0.00027173625865172164
4614,0.0006548417264072036
4615,0.014796473538956453
4617,0.003687068278586733
4618,0.0017652769021682217
4619,7.859830052431532e-05
4622,0.00031089610132830264
4623,0.00010927479161026311
4624,2.3864830522234356e-05
4626,0.0008618527985741051
4627,0.00010741095218944448
4628,1.0568161664435504e-07
4630,1.3450387572917913e-07
4632,0.00047078277989151687
4634,0.003436564417460832
4635,5.293688251912693e-06
4636,0.0016489694793412615
4637,0.0008434161601795127
4639,0.00011502002858783805
4640,0.0040368552148401585
4643,0.007170199859308946
4644,0.001089836867935064
4645,0.0001495875246502371
4646,0.00017710317465654917
4654,0.006115833584887606
4657,0.007179278870920665
4658,5.418584707946931e-06
4659,2.9667712017978942e-05
4660,0.00031687191637855614
4661,4.108132661556928e-05
4662,9.607419694941366e-09
4663,0.0003043342336766577
4666,0.0004731173828773876
4668,0.00035084375241986886
4672,9.67082866492798e-05
4676,0.00029852174476121813
4679,0.004926367774716
4680,0.0014259140162838078
4683,0.0002148026895394991
4684,0.0001023286271708205
4685,4.611561453571856e-07
4687,1.9214839389882733e-08
4696,0.00026375249288522533
4700,9.631438244178721e-05
4701,0.0006220516029883686
4702,0.012481402437325517
4705,0.002645623983655089
4708,7.023984538971634e-05
4709,0.01145447495355293
4710,0.00015806126882117537
4717,0.00038588201204732
4721,0.0010255151930774313
4722,0.0004062689566399856
4724,5.091932438318924e-07
4725,0.00010523006791869279
4726,0.0006258081040890908
4727,1.65824063934688e-05
4728,9.40374239740861e-05
4729,2.1136323328871008e-07
4730,5.76445181696482e-08
4731,0.0009782851178570997
4733,7.23438703029085e-05
4734,9.607419694941366e-09
4735,0.0002988291821914563
4736,0.0008504872210749895
4739,4.111014887465411e-05
4740,0.001014245689775265
4741,0.001983672766673629
4742,0.0048625168634234195
4744,0.003585873326939916
4746,4.995858241369511e-07
4748,0.0010669808164807983
4752,0.00033085071203469584
4755,1.3661750806206623e-05
4756,7.897298989241804e-06
4757,0.0017815614785511474
4760,0.003336435889400153
4765,0.00012268674950440125
4766,0.00010443265208401266
4768,0.0006547360447905592
4769,3.3625968932294783e-07
4772,5.055424243478147e-05
4773,0.00022839718840784112
4774,6.358190354112197e-05
4778,0.00020926881579521285
4779,0.0001549580722597093
4783,3.18870259675104e-05
4784,0.0002469875455175527
4789,3.7565011007220745e-06
4790,0.00010401953303713018
4791,0.0005238061291878983
4792,0.00237999804392935
4795,0.0004309600252559849
4796,0.00046594064036526643
4797,0.007129137747532766
4798,0.003868321858551497
4799,8.41417816882965e-05
4810,5.366704641594247e-05
4813,0.0001669865617177759
4814,6.730958238275922e-05
4815,0.009825258329104468
4816,0.00726219090288801
4817,0.00013394664538687255
4819,0.002092486402138535
4821,9.800528830809689e-05
4823,9.607419694941366e-09
4824,0.00010948615484355181
4825,7.505316265688196e-05
4826,0.0004849633313612503
4827,3.2991879232428654e-05
4828,0.00042092027167477114
4829,0.0005288019874292678
4831,9.044424900817803e-05
4832,0.00011276228495952683
4833,0.00045361432089665666
4836,1.5371871511906186e-07
4840,0.00046817916915418777
4841,1.9214839389882733e-08
4842,1.089481393406351e-05
4844,0.0001162882079875703
4845,0.002103217889937784
4846,0.0034575278072351942
4847,0.0003144796688745158
4849,0.0013010463825086549
4850,0.00035939435594836667
4852,0.002488648353259442
4853,0.0010813439089247356
4858,0.001734254543973256
4859,0.0007439601514974797
4861,0.0031520310757754484
4862,1.4151729210648634e-05
4863,0.017047040424755553
4867,1.9214839389882733e-08
4868,0.0002576806036380224
4873,0.0004999412986656639
4879,0.001239261066450487
4880,0.00015628389617761121
4882,0.003424747291236054
4885,0.006388914882296619
4887,0.007885453040757941
4889,0.00035292856249367113
4892,5.474307742177591e-05
4897,0.0005481129010161
4899,0.0005646856999898738
4900,7.783931436841495e-05
4904,0.004311742707151821
4905,0.0033661516385166067
4907,0.0014562830699395173
4908,0.00931356715615189
4913,0.0024983710619907225
4914,1.0279939073587263e-06
4916,0.001860428786826921
4919,0.0010353435834253564
4921,2.4691068615999314e-06
4922,1.9791284571579216e-05
4924,2.88222590848241e-08
4925,0.00016419080258654796
4926,0.0001269236215898704
4928,0.0013762148342018761
4929,0.0013664344809524258
4930,0.0003411402585279781
4935,1.4122906951563809e-05
4937,2.8630110690925275e-06
4939,2.88222590848241e-08
4940,0.0009314681616836504
4944,9.796685862931712e-05
4945,0.0002286277664805197
4946,0.005425367546251559
4949,0.0008317623600895489
4951,7.270895225131626e-05
4954,0.0037417441040706444
4955,0.0011593849791067443
4956,2.1136323328871008e-07
4958,0.009440759785493219
4959,2.7640546462346314e-05
4960,0.00033611557802752374
4961,3.7353647773932035e-05
4965,0.0014920514934637843
4966,4.177306083360506e-05
4967,0.0025513559816083245
4969,0.0017364738579227874
4970,0.00021503326761217767
4973,0.0009153373040158438
4974,0.0056496431516102705
4975,0.0015717546472530178
4976,0.0010521469604718088
4977,5.714493234551125e-05
4980,0.0005330868966132116
4981,0.003955230577111937
4984,0.0028498681189498476
4985,0.0003673781217148629
4987,0.0008552140715649007
4988,9.511345497991954e-06
4990,4.10140746777047e-05
4991,0.00021519659374699167
4996,4.3214173787846266e-05
4997,0.0003522176134362455
4998,7.063374959720893e-05
5000,0.0017487137106141429
5001,4.4453530928493704e-05
5002,0.0021480557176540758
5003,0.00027200526640318
5007,0.00020529134404150714
5008,0.0022973069826149896
5009,2.4076193755523064e-05
5010,0.0008602099298062702
5011,0.00028289047291754854
5015,0.0010199428896543654
5019,3.2982271812733715e-05
5021,0.00025204104827709185
5022,0.004509501834152494
5023,0.00011103294941443737
5024,0.005935290953980267
5027,1.9214839389882733e-08
5028,1.962795843676521e-05
5029,7.685935755953093e-08
5030,0.0004463799338663658
5031,0.0008353555350554569
5032,0.0005013439819411253
5033,0.0027163634148689424
5034,9.488287690724094e-05
5037,0.00028228520547676723
5038,0.00224564788691529
5039,0.00014140200307014703
5041,0.0032706827090079743
5043,8.639952531660772e-05
5045,0.0004883451430938697
5047,0.0018737542779438047
5050,0.002616763294891485
5051,0.0034462871261921125
5052,7.1440772851584e-05
5053,1.5688916361839253e-05
5054,0.00027900907536079224
5056,0.002036186922726178
5058,0.00024295242924567728
5060,4.01782291642448e-05
5062,0.001654618642121887
5063,5.524266324591286e-06
5064,0.00011911278937788307
5069,0.008901697073829753
5072,0.00015058669629851098
5073,0.0008826336473742634
5075,6.8212679834083705e-06
5076,0.0021097605427500394
5077,1.729335545089446e-07
5078,0.002339060828609205
5079,6.622394395723084e-05
5081,0.00016650619073302884
5083,0.004690697769599088
5085,0.00022766702451102556
5087,0.0001986910467110824
5089,5.8605260139142334e-06
5090,0.004392493069687803
5093,0.0033167118567664386
5094,0.005017743943434587
5095,2.9984756867912005e-05
5096,1.462249277570076e-05
5097,0.00023294149792354839
5098,0.0018639162801761847
5099,0.008006131839546099
5101,0.025430984043805224
5105,8.765809729664503e-05
5108,0.004386747832710228
5110,1.4920322786243942e-05
5112,0.00021808842707516903
5116,2.727546451393854e-05
5117,0.0033074791264396
5121,0.0002199618739156826
5124,0.007600295216792386
5125,2.578631446122263e-05
5126,0.0006544862518784907
5127,0.0008633419486268211
5128,0.00014611924614036325
5129,0.0007565939083963276
5130,0.0003622573670174592
5131,7.071060895476847e-05
5132,0.0002551922819370326
5133,4.5539169354022075e-06
5134,0.0161769252452438
5135,7.087393508958246e-05
5136,0.00025837233785605817
5141,0.0010211246022768432
5146,0.0007358322744355593
5147,4.602914775846409e-05
5148,2.363425244955576e-06
5151,0.00023268209759178497
5152,0.0030340231396624837
5154,5.167831053908961e-05
5157,0.0009189400864014468
5158,0.0008478932177573554
5159,9.030974513244885e-07
5160,0.00011004338518585842
5161,0.0005443467924956829
5163,7.426535424189677e-05
5164,0.0025638264123723584
5165,0.003777541349853996
5166,0.0011667538700127645
5167,4.395394510435675e-05
5173,0.0005452018528485327
5174,0.0004023491294044495
5175,0.0010006607983266181
5177,0.002404420104793891
5179,2.1693553671177608e-05
5180,2.7515650006312074e-05
5181,0.002134749441376582
5182,0.001391163979247205
5183,0.00015961767081175586
5185,0.006027387679175975
5186,0.000505657713384154
5187,0.00016845649693110191
5189,0.00013566637351226704
5196,0.0011510841684903152
5197,0.00860987170059591
5199,0.00144436986951779
5201,0.009830052431532243
5202,3.8429678779765466e-08
5209,0.00018448167298226414
5213,0.007425728400935302
5214,0.0012227266971554928
5216,0.0036085756596790624
5218,7.074903863354822e-05
5220,9.880270414277701e-05
5221,7.782009952902507e-07
5224,0.006048178135395829
5226,0.0005500632072141731
5227,7.983765766496276e-05
5229,0.0012073548256435866
5230,0.0004809474299287648
5233,0.008369878356616274
5235,0.04059948569560889
5236,0.0007749440800136656
5238,0.02041309598907521
5239,0.0001530558031601109
5240,3.987079173400667e-06
5243,6.35434738623422e-05
5248,0.012484505633886983
5251,0.007770855738636681
5255,0.00010437500756584302
5258,0.0008025173745381473
5260,0.00014064301691424667
5261,0.0005545306573723208
5262,0.0021055428855039603
5264,0.0011685984945941932
5265,0.00020844257770144788
5269,0.00013899054072671676
5272,0.0008742847996593594
5273,1.2970016588170845e-06
5274,0.0002829385100160233
5275,0.00020561799631113514
5276,0.005142880584961198
5277,0.0011757752371063144
5279,0.0002613794602205748
5280,3.09358914177112e-06
5287,6.725193786458957e-08
5288,0.0012555744650924973
5289,0.00023049160590133834
5290,0.003023973778661575
5292,0.000522374623653352
5294,0.00015239289120115996
5297,7.147920253036377e-05
5299,6.0421062461486256e-05
5300,0.000465681240033503
5301,1.2220637851965419e-05
5302,0.00013586812932586082
5305,0.0001639698319335643
5306,9.607419694941366e-09
5307,0.005011431868695011
5308,4.002451044912573e-05
5309,0.00016989760988534315
5310,0.00010975516259501018
5311,0.00014284311602438823
5314,3.987079173400667e-06
5316,0.00046366368189756533
5317,5.380155029167165e-07
5319,1.1576940732404346e-05
5320,0.00013507071349118068
5323,3.9390420749259605e-07
5324,0.0003086383576999914
5325,0.00013664633032115105
5326,0.00043373656954782296
5327,1.778333385533647e-05
5329,0.0018356416440139722
5330,0.0001554192284050665
5331,5.554049325645604e-05
5332,0.000881058030544293
5333,0.007663829083235033
5334,0.00018785387729518854
5338,0.0029667039498600294
5342,0.0004886621879438027
5344,1.959913617768039e-05
5346,0.0012189701960547707
5349,3.438495508819515e-05
5352,0.002826704630065344
5354,0.0001612701469992858
5356,0.0005627450012114957
5362,7.22766183650439e-05
5363,0.0006494903936371212
5366,0.0002573347365290045
5368,0.000936598523800749
5373,0.00030624611019595103
5375,0.0009412773371921854
5376,0.001150757516220687
5379,0.010271292395861815
5380,0.006554623657194968
5382,0.00024016627753414428
5384,0.0005431074353550355
5386,3.6316046446878365e-06
5387,0.003646745938127064
5388,0.0003739495967862028
5389,0.002240738495451175
5392,7.472651038725395e-05
5395,0.00036488019259417817
5398,8.636109563782795e-05
5400,0.00823857375164551
5403,0.0008737083544776629
5404,0.0038118878752634116
5405,0.0016253832639901804
5409,1.5371871511906186e-07
5410,0.00016813945208116887
5411,0.00018508694042304542
5412,0.0009101108677017957
5413,0.0009316026655593795
5415,0.00014080634304906067
5416,0.001511054969620378
5418,0.0008039200578136088
5422,0.001644799859193657
5430,0.0017223509509712237
5435,0.0007720330318460983
5436,5.76445181696482e-08
5441,5.4570143867266966e-06
5442,0.00033144637205578223
5443,0.0008683762365469704
5446,9.607419694941366e-09
5448,4.3809833808932635e-06
5449,2.461420925843978e-05
5452,0.006162074095879358
5453,0.003385126292414116
5455,9.607419694941366e-09
5456,0.00030741821539873385
5458,0.0010922963673769689
5461,0.0002211051568593806
5462,7.143116543188907e-05
5463,0.0008773303517026558
5464,4.009176238699032e-05
5467,3.0157690422420952e-05
5473,0.00019529002013907317
5474,0.00012951762490750457
5475,6.436971195610716e-07
5478,0.000198104994109691
5480,0.0030102543833371988
5481,8.820572021925668e-05
5482,0.0005077040937791766
5486,0.0009235132181762388
5487,0.00036038392017694564
5489,0.0003135861788428862
5490,4.104289693678952e-05
5491,9.607419694941366e-09
5492,0.00010941890290568723
5494,0.0004541427289798784
5497,0.011599374057392035
5498,0.002274181923409266
5500,7.685935755953093e-08
5501,2.75444722653969e-05
5505,0.00025745963298503876
5506,1.4161336630343576e-05
5509,0.0027370962265706256
5510,9.607419694941366e-09
5511,0.00010171375231034425
5513,0.002957432789854411
5515,1.229749720952495e-05
5517,1.0568161664435503e-06
5518,5.610733101845758e-06
5520,0.00043357324341300896
5521,8.520820527443498e-05
5522,5.426270643702884e-05
5523,0.0010227674710446783
5524,1.9214839389882735e-07
5525,6.917342180357784e-07
5536,1.2489645603423778e-07
5537,0.0010327495801077222
5540,4.302202539394744e-05
5542,9.607419694941366e-09
5543,8.64667772544723e-08
5546,0.0012196715376925015
5548,0.0013162261056266621
5549,0.01002466993229267
5551,6.615669201936626e-05
5553,0.0009883056565989235
5557,0.00012652010996268287
5560,8.877255798125823e-06
5561,2.916812619384199e-05
5562,2.1616694313618077e-06
5563,1.8330956777948128e-05
5564,0.001363148743416756
5566,0.00012926783199543608
5567,0.0003033254546086888
5572,7.156566930761824e-05
5575,0.0006922626261190002
5577,0.0014896688533794387
5582,4.3387107342355216e-05
5584,0.0008628711850617689
5585,0.0048311966752179105
5591,0.004069049678237907
5592,7.006691183520739e-05
5594,0.0008748516374213609
5599,0.0003201096168157514
5600,0.00039743013052063954
5603,0.00034058302818567145
5604,0.0019874676974531305
5605,0.0011474333490062373
5607,0.00024012784785536453
5614,0.0004006966532169196
5617,0.000700976555782312
5621,0.0015020912470449978
5623,7.782009952902507e-07
5624,0.0014188045257095513
5630,0.0005239310256439324
5635,1.1701837188438584e-05
5636,0.006837610204309466
5637,9.607419694941367e-08
5638,0.0002297902642636076
5639,0.00015262346927383854
5641,2.354778567230129e-05
5642,3.410633991704185e-05
5643,0.006135355861707726
5644,5.822096335134468e-05
5646,0.001000190034761566
5648,0.0003331372779220919
5650,8.64667772544723e-08
5652,0.0024094736075534304
5653,6.679078171923238e-05
5654,0.00034027559075543336
5655,0.00048613543656403314
5657,0.0019774663735506967
5661,5.2197111202616446e-05
5663,0.002577613059634599
5664,0.004284515279736357
5668,6.926949600052725e-06
5669,0.0011249904165988543
5670,0.0005586138107426708
5671,0.001379346853022427
5673,9.534403305259812e-05
5675,0.000430287505877339
5676,0.000813537084928245
5680,0.0007190865419072765
5682,0.00029778197344470765
5684,0.00029338177522442453
5685,0.0031172714313191506
5689,0.0004318054781891397
5691,0.00928086349951031
5694,0.00021425506661688744
5695,0.0013333369201033527
5696,0.00020790456219853118
5697,6.885637695364478e-05
5699,0.00022557260701752837
5701,0.007280310496432669
5702,3.405830281856714e-05
5703,5.76445181696482e-08
5708,0.0011047475833016128
5710,0.0005587290997790101
5713,0.000326402476715938
5714,3.183898886903569e-05
5715,0.00029058601609319656
5718,4.525094676317384e-06
5720,6.635844783296002e-05
5721,0.0012114379790139366
5723,9.607419694941366e-09
5727,8.002019863916665e-05
5728,8.92529289660053e-05
5729,0.0020259550207510657
5731,1.2489645603423778e-07
5734,0.0001867778462893551
5737,9.28749261909982e-05
5740,0.0018966967961753247
5742,2.6900775145835827e-07
5743,0.000695087207509313
5744,7.685935755953093e-06
5748,5.968129114497577e-05
5750,0.0004264061083205827
5753,0.000244797053827106
5755,8.139405965554326e-05
5756,3.2223285656833345e-05
5757,2.5469269611289565e-05
5758,0.0001623653928445091
5759,0.00012488684861454284
5761,0.0002792396534334708
5762,3.8429678779765466e-08
5766,0.0003132114894747835
5767,0.012600438367345842
5768,9.071325675963639e-05
5771,0.001054106874089577
5772,0.007559627009223699
5773,8.64667772544723e-08
5780,9.637202695995685e-05
5782,0.0006886118066349225
5784,1.076031005833433e-05
5786,0.0014439855727299924
5788,2.200099110141573e-05
5789,0.0005751097503588851
5793,0.00027884574922597825
5794,0.00015963688565114577
5799,9.137616871858735e-05
5800,0.00506808682263608
5801,3.4586710901788924e-05
5802,0.00019013083576288964
5806,0.00016952292051724042
5808,0.00035312071088756995
5809,0.0020297691663699576
5810,0.00012373395825114987
5811,0.0004935715794079177
5812,0.012544513577301587
5814,0.00023807186004064706
5817,0.004650577184953013
5819,9.357626782872891e-06
5823,0.000791737849640423
5824,0.00016344142385034253
5830,0.00048474236070826667
5831,3.598939417725036e-05
5832,2.059830782595429e-05
5833,0.0011553210405757842
5840,7.128705413646495e-06
5842,0.004538372130335793
5843,7.37177313192851e-05
5844,0.0011520449104598092
5849,3.587410514091106e-05
5853,0.0005721698799322331
5856,9.895642285789608e-07
5857,0.00021740630027682818
5859,0.03368653410605169
5860,0.001253335936303576
5862,7.292031548460497e-06
5865,5.668377620015406e-07
5867,0.0024746791650229975
5868,1.2777868194272017e-06
5869,0.002196832587445293
5871,9.607419694941366e-09
5873,6.951928891259573e-05
5874,0.00013355274117937994
5875,0.00133541212275746
5877,0.00016961899471418983
5879,0.0008036126203833706
5882,0.0008824511064000595
5884,8.041410284665924e-05
5885,0.0004434304560200188
5887,6.552260231950012e-05
5888,0.0006494615713780364
5889,0.0006223110033201321
5891,0.000101098877449868
5892,8.492959010328169e-06
5898,1.2970016588170845e-06
5899,0.000258564486249957
5900,2.1808842707516902e-05
5903,1.6207717025366086e-05
5905,0.00017605596590980054
5906,0.003744414966745838
5908,0.013070270012687558
5909,0.0011158537604689651
5910,0.00012160111107887288
5911,1.7312570290284343e-05
