strategy,strategy_name,vertex_index,metric,start,vaccine_fraction,max_steps,saved_at_utc
3,STRENGTH,3935,388.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7730,388.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6813,384.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4585,369.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7632,288.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1566,275.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,584,249.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11717,249.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5235,239.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7598,232.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10964,232.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1941,228.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7714,225.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,65,215.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6041,203.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2001,195.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9312,188.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1924,186.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6975,185.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8344,184.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3137,183.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,866,176.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4159,174.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3033,173.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4596,168.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2713,165.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3212,160.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6134,156.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,845,155.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1781,151.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2896,133.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,989,131.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,35,130.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5859,129.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11309,129.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6558,127.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8212,125.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3513,122.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4265,122.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2415,120.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3460,117.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,936,112.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8038,111.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2139,106.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1786,104.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,21,103.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3425,103.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,370,102.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6018,102.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13081,101.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11305,99.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4702,97.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9,96.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,924,95.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4815,95.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10496,95.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,47,93.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7383,93.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12658,93.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,325,92.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7770,92.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3122,91.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6373,91.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11931,91.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1077,90.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5767,90.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9242,90.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1803,89.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1946,89.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12518,89.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5333,88.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2728,87.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6829,86.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2414,85.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8523,85.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13305,85.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12768,84.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2368,83.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2407,83.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8685,83.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9514,82.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14023,82.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3515,81.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3677,81.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5908,81.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1938,80.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2228,80.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4615,80.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7328,80.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12608,80.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2462,79.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6818,79.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8021,79.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9838,79.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2649,78.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3922,78.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2898,77.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10466,77.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10905,77.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11331,77.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1817,76.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3016,76.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3891,76.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,123,75.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12031,75.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9667,74.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1322,73.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2215,73.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2861,73.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1910,72.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3052,72.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5134,72.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,871,70.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2712,70.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3068,70.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7484,70.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8128,70.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8880,69.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11780,69.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1273,68.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9159,68.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1274,67.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9426,67.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14342,67.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,932,66.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2949,66.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1653,65.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11458,65.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,552,64.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,602,64.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1441,64.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4570,64.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7721,64.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1367,63.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1395,63.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10607,63.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1953,62.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3520,62.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,79,61.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1521,61.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2719,61.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11545,61.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11878,61.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,338,60.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1636,60.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3020,60.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,649,59.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,823,59.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1809,59.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5101,59.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6842,59.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1599,58.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3533,58.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4295,58.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6138,57.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10388,57.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1656,56.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4180,56.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5701,56.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6825,56.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,429,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2528,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3955,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7065,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8822,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13090,55.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5024,54.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6022,54.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11437,54.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,207,53.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4294,53.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4537,53.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6214,53.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8730,53.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1090,52.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10192,52.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,90,51.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2996,51.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4863,51.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6697,51.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8423,51.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,821,50.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1175,50.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4908,50.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,46,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,155,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,561,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1408,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2267,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2301,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5069,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5213,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5497,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6568,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8109,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10919,49.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,829,48.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1144,48.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2989,48.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3281,48.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11317,48.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,457,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1002,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4369,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5238,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6217,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6953,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7222,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8007,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9767,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11942,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12589,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12665,47.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,489,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2248,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2469,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2774,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7984,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11059,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14091,46.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6468,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7433,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8678,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10142,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11338,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12012,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12552,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12559,45.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1179,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1921,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4329,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5290,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5585,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7789,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7806,44.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,828,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1297,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1298,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6970,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10215,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10972,43.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,588,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,757,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,781,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2927,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3172,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3517,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4321,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4389,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8622,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9961,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10260,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10724,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13024,42.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1056,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1062,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1355,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3018,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3151,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4112,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4280,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5090,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6120,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6211,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7461,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9952,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11057,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11240,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11467,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11978,41.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,54,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,494,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3593,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3717,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4048,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4355,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4797,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5233,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5914,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6992,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7055,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8940,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12030,40.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1377,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2568,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2609,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3633,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4657,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5389,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6943,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7913,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7952,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,8818,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10747,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13329,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14854,39.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,195,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,467,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1579,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2430,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5691,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7541,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14757,38.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,634,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,931,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1300,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1351,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2387,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3719,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3979,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4284,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5248,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6086,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6278,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7035,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7208,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7303,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9655,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10099,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11494,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,11538,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12174,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,14071,37.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,551,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1106,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1468,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1956,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2221,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2900,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3211,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3564,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5978,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7150,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,12633,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13476,36.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,967,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1049,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1818,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1849,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2130,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,5954,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,6546,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,7308,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9022,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,9262,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,10545,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,13414,35.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1078,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,1861,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,2871,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3142,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3673,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,3976,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4258,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4377,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4470,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4905,34.0,1000,0.1,-1,2025-10-25T10:12:30
3,STRENGTH,4974,34.0,1000,0.1,-1,2025-10-25T10:12:30
